area_alph,area,Mean.totalDensity,Median.totalDensity,SD.totalDensity,lower95,upper95,year.numb,year,N.obs.Area,Species,oldArea
B,2,0.013678051,0.011588851,0.008331585,0.003730071,0.035094976,7,2001,534,Sebastolobus.alascanus,2
B,2,0.014842598,0.012829925,0.008684549,0.003869924,0.035737831,8,2003,534,Sebastolobus.alascanus,2
B,2,0.012302371,0.010366554,0.00797031,0.003152156,0.031081697,9,2005,534,Sebastolobus.alascanus,2
B,2,0.006914758,0.005814946,0.004782117,0.001553238,0.018714184,10,2007,534,Sebastolobus.alascanus,2
B,2,0.009993423,0.008242922,0.006613333,0.002343746,0.026734195,11,2009,534,Sebastolobus.alascanus,2
B,2,0.009790404,0.008067524,0.006814936,0.002207574,0.026314759,12,2011,534,Sebastolobus.alascanus,2
B,2,0.009835206,0.007890242,0.007238538,0.001963477,0.029077731,13,2013,534,Sebastolobus.alascanus,2
B,2,0.012084115,0.009605001,0.009786419,0.001744309,0.041122005,14,2015,534,Sebastolobus.alascanus,2
B,2,0.175734374,0.156661472,0.082372095,0.072905892,0.387445948,1,1984,534,Hemilepidotus.jordani,2
B,2,0.226974779,0.206097996,0.094624849,0.097256224,0.461184892,2,1987,534,Hemilepidotus.jordani,2
B,2,0.155288058,0.14014993,0.071361064,0.06649214,0.319659724,3,1990,534,Hemilepidotus.jordani,2
B,2,0.086849989,0.079026091,0.037503029,0.035683769,0.170289231,4,1993,534,Hemilepidotus.jordani,2
B,2,0.138986575,0.128222103,0.057799948,0.063695362,0.283465437,5,1996,534,Hemilepidotus.jordani,2
B,2,0.198684251,0.180633226,0.088148939,0.080996865,0.418598048,6,1999,534,Hemilepidotus.jordani,2
B,2,0.13062841,0.116158566,0.063006733,0.048771945,0.284520825,7,2001,534,Hemilepidotus.jordani,2
B,2,0.118769331,0.10221354,0.067749673,0.039418278,0.301895768,8,2003,534,Hemilepidotus.jordani,2
B,2,0.120113214,0.107553032,0.057579352,0.045323913,0.264055874,9,2005,534,Hemilepidotus.jordani,2
B,2,0.094508909,0.084360011,0.045056705,0.03640685,0.214002273,10,2007,534,Hemilepidotus.jordani,2
B,2,0.162928121,0.150796108,0.062698621,0.072696151,0.316841226,11,2009,534,Hemilepidotus.jordani,2
B,2,0.129342729,0.118346565,0.059299031,0.051276399,0.270011014,12,2011,534,Hemilepidotus.jordani,2
B,2,0.176897931,0.163554273,0.076403041,0.072698182,0.358138656,13,2013,534,Hemilepidotus.jordani,2
B,2,0.213188811,0.186223015,0.134209933,0.075729608,0.493484751,14,2015,534,Hemilepidotus.jordani,2
B,2,0.075628332,0.065354906,0.04541462,0.022308506,0.1799495,1,1984,534,Chionoecetes.bairdi,2
B,2,0.01147804,0.008511905,0.009888146,0.002241896,0.039422839,2,1987,534,Chionoecetes.bairdi,2
B,2,0.003290791,0.002411826,0.002879625,0.000589396,0.011549764,3,1990,534,Chionoecetes.bairdi,2
B,2,0.012353426,0.010795412,0.006656462,0.004359019,0.027568138,4,1993,534,Chionoecetes.bairdi,2
B,2,0.013443835,0.011928366,0.00677415,0.005419122,0.031435208,5,1996,534,Chionoecetes.bairdi,2
B,2,0.016989064,0.015202648,0.007923318,0.007254268,0.036610418,6,1999,534,Chionoecetes.bairdi,2
B,2,0.012664195,0.009628327,0.010961903,0.000747284,0.040513775,7,2001,534,Chionoecetes.bairdi,2
B,2,0.030472389,0.019189828,0.03883164,0.001073348,0.12154646,8,2003,534,Chionoecetes.bairdi,2
B,2,0.05040404,0.045970166,0.030339464,0.009395579,0.127105061,9,2005,534,Chionoecetes.bairdi,2
B,2,0.017547726,0.014350478,0.013084269,0.001950324,0.050978792,10,2007,534,Chionoecetes.bairdi,2
B,2,0.024465357,0.017577831,0.023295252,0.00210273,0.087220847,11,2009,534,Chionoecetes.bairdi,2
B,2,0.014067592,0.011809439,0.009657778,0.003980775,0.037409289,12,2011,534,Chionoecetes.bairdi,2
B,2,0.016960327,0.013956419,0.010800386,0.005150825,0.050713827,13,2013,534,Chionoecetes.bairdi,2
B,2,0.020295442,0.019217548,0.008196022,0.00845022,0.040047412,14,2015,534,Chionoecetes.bairdi,2
B,2,0.076758553,0.067404141,0.039904711,0.027820681,0.178326139,1,1984,534,Raja.rhina,2
B,2,0.143119867,0.134722687,0.048839169,0.070512992,0.256696778,2,1987,534,Raja.rhina,2
B,2,0.416318344,0.402522977,0.114429622,0.237010227,0.690329298,3,1990,534,Raja.rhina,2
B,2,0.684379252,0.670286636,0.154337744,0.429956522,1.020596319,4,1993,534,Raja.rhina,2
B,2,1.141048736,1.122533193,0.235069914,0.752838493,1.659658607,5,1996,534,Raja.rhina,2
B,2,1.863151238,1.836037423,0.357764725,1.231435277,2.638046722,6,1999,534,Raja.rhina,2
B,2,1.463296192,1.438866168,0.284219762,0.981403321,2.07149307,7,2001,534,Raja.rhina,2
B,2,1.455451475,1.431106735,0.27955195,0.984359845,2.071309875,8,2003,534,Raja.rhina,2
B,2,1.605441375,1.58788624,0.289151706,1.112237166,2.207383734,9,2005,534,Raja.rhina,2
B,2,1.483764299,1.451690419,0.299275887,0.998924823,2.170091956,10,2007,534,Raja.rhina,2
B,2,1.427134983,1.401458855,0.281032143,0.955556898,2.040938388,11,2009,534,Raja.rhina,2
B,2,1.318176913,1.30489542,0.267372839,0.869163367,1.898029121,12,2011,534,Raja.rhina,2
B,2,1.649437836,1.61339285,0.34370677,1.047795187,2.397748023,13,2013,534,Raja.rhina,2
B,2,1.836015975,1.80328276,0.362513934,1.189393337,2.583441372,14,2015,534,Raja.rhina,2
B,2,0.612389395,0.484201043,0.466302731,0.147409296,1.729463033,1,1984,534,Sebastes.polyspinis,2
B,2,3.537492412,2.579867652,3.127965044,0.696681631,12.36010762,2,1987,534,Sebastes.polyspinis,2
B,2,16.90652336,13.49218965,12.46280483,3.743860777,50.79055133,3,1990,534,Sebastes.polyspinis,2
B,2,20.63153595,16.7490385,14.59473198,4.908380813,58.69247326,4,1993,534,Sebastes.polyspinis,2
B,2,8.543378484,5.763288483,9.406073948,1.216889823,31.63821865,5,1996,534,Sebastes.polyspinis,2
B,2,46.74239768,42.69468649,22.10752927,15.98281089,101.5699442,6,1999,534,Sebastes.polyspinis,2
B,2,21.59977701,17.88921025,14.10088836,5.837639485,57.36514397,7,2001,534,Sebastes.polyspinis,2
B,2,4.767913939,3.891374172,3.314411555,1.197441364,13.24228848,8,2003,534,Sebastes.polyspinis,2
B,2,2.773352632,1.849968343,3.727475215,0.346027187,10.33434865,9,2005,534,Sebastes.polyspinis,2
B,2,7.613544055,4.980347228,8.667238381,0.770722891,30.41913509,10,2007,534,Sebastes.polyspinis,2
B,2,7.309839098,5.587479718,6.43688465,1.362344618,23.96339267,11,2009,534,Sebastes.polyspinis,2
B,2,10.74079204,8.22255013,8.642090864,2.280432984,31.46869395,12,2011,534,Sebastes.polyspinis,2
B,2,3.515919767,2.83506788,2.674343772,0.86226422,9.898408876,13,2013,534,Sebastes.polyspinis,2
B,2,1.670115574,1.042075838,1.998779249,0.186966069,7.635683639,14,2015,534,Sebastes.polyspinis,2
B,2,0.143678626,0.122193149,0.087467637,0.047815469,0.356364378,1,1984,534,Squalus.acanthias,2
B,2,0.048576785,0.039468349,0.035084505,0.013480859,0.139355363,2,1987,534,Squalus.acanthias,2
B,2,0.028285508,0.021442426,0.026327802,0.005211159,0.090036516,3,1990,534,Squalus.acanthias,2
B,2,0.044600278,0.035956219,0.03078062,0.010917107,0.127727991,4,1993,534,Squalus.acanthias,2
B,2,0.021347986,0.016995632,0.017050672,0.004027048,0.069590483,5,1996,534,Squalus.acanthias,2
B,2,0.09165941,0.072946181,0.065663246,0.025521047,0.264472734,6,1999,534,Squalus.acanthias,2
B,2,0.339783167,0.251984306,0.309781689,0.036839478,1.248475533,7,2001,534,Squalus.acanthias,2
B,2,0.645408101,0.544780232,0.428835094,0.091384141,1.722742351,8,2003,534,Squalus.acanthias,2
B,2,0.220614587,0.163303537,0.20352782,0.028298456,0.708396255,9,2005,534,Squalus.acanthias,2
B,2,0.128027973,0.087392732,0.13661748,0.012274465,0.497202647,10,2007,534,Squalus.acanthias,2
B,2,0.063464151,0.041945755,0.081184234,0.005998181,0.257748862,11,2009,534,Squalus.acanthias,2
B,2,0.058110879,0.046005908,0.042116748,0.012867103,0.170466665,12,2011,534,Squalus.acanthias,2
B,2,0.048341388,0.034868221,0.042677745,0.008358696,0.149554265,13,2013,534,Squalus.acanthias,2
B,2,0.049749143,0.035175484,0.046500349,0.009130678,0.163809389,14,2015,534,Squalus.acanthias,2
B,2,17.67567761,16.71886605,5.352377579,9.785974895,30.6016309,1,1984,534,Lepidopsetta.sp.,2
B,2,18.18487562,17.65078208,3.945683982,12.04643289,27.25129103,2,1987,534,Lepidopsetta.sp.,2
B,2,17.61557992,17.1848429,3.978504344,10.98689718,26.09467208,3,1990,534,Lepidopsetta.sp.,2
B,2,8.987625672,8.802498534,1.773318518,5.982923357,13.00115131,4,1993,534,Lepidopsetta.sp.,2
B,2,9.218380583,9.078079741,1.796205005,6.217248919,13.24249433,5,1996,534,Lepidopsetta.sp.,2
B,2,10.69176679,10.28856202,2.56951619,6.736725896,16.79380229,6,1999,534,Lepidopsetta.sp.,2
B,2,12.24695631,11.79295901,2.812076418,7.668906536,18.68918099,7,2001,534,Lepidopsetta.sp.,2
B,2,8.976604113,8.758788857,1.860521066,5.865994556,13.18336241,8,2003,534,Lepidopsetta.sp.,2
B,2,9.919811652,9.716279556,2.141917013,6.451927324,14.86120892,9,2005,534,Lepidopsetta.sp.,2
B,2,8.567760177,8.368291114,1.865214573,5.447941975,12.63647413,10,2007,534,Lepidopsetta.sp.,2
B,2,9.614348827,9.480663768,1.623997627,6.753474358,13.2170492,11,2009,534,Lepidopsetta.sp.,2
B,2,7.83136428,7.718582798,1.426079936,5.431080033,10.83604776,12,2011,534,Lepidopsetta.sp.,2
B,2,7.029862222,6.837443407,1.618992542,4.434210967,10.77600006,13,2013,534,Lepidopsetta.sp.,2
B,2,6.33252897,6.173534624,1.453778508,3.998277694,9.700690925,14,2015,534,Lepidopsetta.sp.,2
B,2,0.040584013,0.037288897,0.017354522,0.016800988,0.085023908,1,1984,534,Bathymaster.signatus,2
B,2,0.056081662,0.051153002,0.025039818,0.025673633,0.1156547,2,1987,534,Bathymaster.signatus,2
B,2,0.098219235,0.087434909,0.050327295,0.039524789,0.22703601,3,1990,534,Bathymaster.signatus,2
B,2,0.043018578,0.04059287,0.015657168,0.020726219,0.080921147,4,1993,534,Bathymaster.signatus,2
B,2,0.091149587,0.08079797,0.04347516,0.036701321,0.205900371,5,1996,534,Bathymaster.signatus,2
B,2,0.131553411,0.110461286,0.082198931,0.044850088,0.34297203,6,1999,534,Bathymaster.signatus,2
B,2,0.08719297,0.071608753,0.056192165,0.026924544,0.251016648,7,2001,534,Bathymaster.signatus,2
B,2,0.05379891,0.049014064,0.024652232,0.022673506,0.118629784,8,2003,534,Bathymaster.signatus,2
B,2,0.039670589,0.032970589,0.0263061,0.012546314,0.109965688,9,2005,534,Bathymaster.signatus,2
B,2,0.032701424,0.028333598,0.017777698,0.012049195,0.081360451,10,2007,534,Bathymaster.signatus,2
B,2,0.064851156,0.056013523,0.037099193,0.023552708,0.161848949,11,2009,534,Bathymaster.signatus,2
B,2,0.036812356,0.026231558,0.032292389,0.00878662,0.138459724,12,2011,534,Bathymaster.signatus,2
B,2,0.025261388,0.019134564,0.022635026,0.006008165,0.076005438,13,2013,534,Bathymaster.signatus,2
B,2,0.023897659,0.020591892,0.013366296,0.008130255,0.056721588,14,2015,534,Bathymaster.signatus,2
B,2,0.067616247,0.042578633,0.082826293,0.008918502,0.267839647,1,1984,534,Mallotus.villosus,2
B,2,0.01276062,0.004197339,0.101497972,0.00060461,0.043885248,2,1987,534,Mallotus.villosus,2
B,2,0.005288585,0.00349651,0.006494841,0.000741262,0.020637928,3,1990,534,Mallotus.villosus,2
B,2,0.008278982,0.005475804,0.010127594,0.001765392,0.035453503,4,1993,534,Mallotus.villosus,2
B,2,0.014050109,0.011898262,0.009882325,0.00412797,0.035843425,5,1996,534,Mallotus.villosus,2
B,2,0.040264865,0.031430554,0.037022071,0.010775749,0.121775463,6,1999,534,Mallotus.villosus,2
B,2,0.050551534,0.038950716,0.042116208,0.013916146,0.139476074,7,2001,534,Mallotus.villosus,2
B,2,0.029706846,0.025358804,0.018250401,0.009024542,0.079714315,8,2003,534,Mallotus.villosus,2
B,2,0.022103227,0.015595661,0.021488804,0.00436287,0.078191734,9,2005,534,Mallotus.villosus,2
B,2,0.045482829,0.035959355,0.047865232,0.012615325,0.121556767,10,2007,534,Mallotus.villosus,2
B,2,0.024198758,0.018809793,0.020418581,0.005725377,0.070815588,11,2009,534,Mallotus.villosus,2
B,2,0.006237545,0.004758234,0.005070043,0.001720132,0.019113684,12,2011,534,Mallotus.villosus,2
B,2,0.017131649,0.014254219,0.012072734,0.00549557,0.042932043,13,2013,534,Mallotus.villosus,2
B,2,0.008423382,0.005233453,0.013072953,0.001255641,0.035688016,14,2015,534,Mallotus.villosus,2
B,2,0.006705901,0.005725729,0.004367694,0.002080125,0.015978054,1,1984,534,Hyas.lyratus,2
B,2,0.000302836,0.000138018,0.000594622,1.38E-05,0.001876085,2,1987,534,Hyas.lyratus,2
B,2,0.003018062,0.002512185,0.002014668,0.000795739,0.00802737,3,1990,534,Hyas.lyratus,2
B,2,0.003181329,0.002815161,0.001651271,0.001069658,0.007362104,4,1993,534,Hyas.lyratus,2
B,2,0.011682151,0.010907054,0.004336868,0.005633906,0.021700125,5,1996,534,Hyas.lyratus,2
B,2,0.015986288,0.01536129,0.004856522,0.008433249,0.027173913,6,1999,534,Hyas.lyratus,2
B,2,0.012152139,0.010549902,0.006913154,0.003881723,0.029043231,7,2001,534,Hyas.lyratus,2
B,2,0.011974072,0.010913606,0.005438495,0.004372503,0.025075747,8,2003,534,Hyas.lyratus,2
B,2,0.014148091,0.012774972,0.006164979,0.005324061,0.029245715,9,2005,534,Hyas.lyratus,2
B,2,0.01410912,0.012549947,0.006631823,0.005668982,0.029196302,10,2007,534,Hyas.lyratus,2
B,2,0.012915103,0.011870238,0.005620963,0.005202433,0.026700962,11,2009,534,Hyas.lyratus,2
B,2,0.006134559,0.005682225,0.002401871,0.002879465,0.012460664,12,2011,534,Hyas.lyratus,2
B,2,0.00583738,0.005402656,0.002397747,0.002270729,0.011921896,13,2013,534,Hyas.lyratus,2
B,2,0.005050792,0.004600765,0.002312064,0.002105067,0.010744859,14,2015,534,Hyas.lyratus,2
B,2,0.001013035,0.000843658,0.000718442,0.000233916,0.002802269,1,1984,534,Malacocottus.zonurus,2
B,2,0.000600003,0.000480673,0.000446283,0.000154715,0.001831327,2,1987,534,Malacocottus.zonurus,2
B,2,0.000673734,0.000529464,0.00051738,0.00015591,0.002220978,3,1990,534,Malacocottus.zonurus,2
B,2,0.000816823,0.000672732,0.000568593,0.000218586,0.002279025,4,1993,534,Malacocottus.zonurus,2
B,2,0.000697105,0.000590493,0.000451017,0.000178906,0.001958298,5,1996,534,Malacocottus.zonurus,2
B,2,0.000849994,0.000727427,0.000480712,0.00027372,0.002121522,6,1999,534,Malacocottus.zonurus,2
B,2,0.00109738,0.0009237,0.000656756,0.000358515,0.002896535,7,2001,534,Malacocottus.zonurus,2
B,2,0.001277475,0.001115196,0.0007418,0.000399021,0.003158437,8,2003,534,Malacocottus.zonurus,2
B,2,0.000846843,0.000718461,0.000516024,0.000254364,0.002239484,9,2005,534,Malacocottus.zonurus,2
B,2,0.000679859,0.000570592,0.000443461,0.000195258,0.001840688,10,2007,534,Malacocottus.zonurus,2
B,2,0.000707422,0.000550529,0.000552369,0.000159494,0.002062759,11,2009,534,Malacocottus.zonurus,2
B,2,0.000655977,0.000515025,0.000506353,0.000139218,0.002025071,12,2011,534,Malacocottus.zonurus,2
B,2,0.000708373,0.000522361,0.000883103,0.000150038,0.002190826,13,2013,534,Malacocottus.zonurus,2
B,2,0.000758209,0.000546686,0.000813717,0.000134647,0.002610593,14,2015,534,Malacocottus.zonurus,2
B,2,0.001798169,0.001523595,0.001115154,0.000527638,0.004518369,1,1984,534,Dasycottus.setiger,2
B,2,0.001013226,0.000850738,0.000677101,0.000307549,0.002716118,2,1987,534,Dasycottus.setiger,2
B,2,0.000603958,0.000507282,0.000365021,0.000181909,0.001505271,3,1990,534,Dasycottus.setiger,2
B,2,0.003260666,0.003027956,0.001350867,0.001343549,0.00641102,4,1993,534,Dasycottus.setiger,2
B,2,0.002136846,0.001992584,0.000857015,0.000967344,0.004164589,5,1996,534,Dasycottus.setiger,2
B,2,0.002755429,0.002553495,0.001159352,0.001137404,0.005579958,6,1999,534,Dasycottus.setiger,2
B,2,0.006537878,0.006101581,0.002511465,0.003042826,0.012464045,7,2001,534,Dasycottus.setiger,2
B,2,0.003599281,0.003285829,0.001599053,0.001465598,0.007510525,8,2003,534,Dasycottus.setiger,2
B,2,0.002888492,0.002569461,0.001350008,0.001236261,0.006350939,9,2005,534,Dasycottus.setiger,2
B,2,0.004201625,0.003942575,0.001556924,0.001999372,0.007977996,10,2007,534,Dasycottus.setiger,2
B,2,0.003561061,0.003112446,0.001924987,0.001265089,0.008409343,11,2009,534,Dasycottus.setiger,2
B,2,0.001244502,0.001000783,0.000915167,0.000351498,0.00344699,12,2011,534,Dasycottus.setiger,2
B,2,0.002023335,0.001633653,0.001391622,0.000547253,0.005658254,13,2013,534,Dasycottus.setiger,2
B,2,0.004084088,0.003333041,0.002848565,0.001168059,0.011252489,14,2015,534,Dasycottus.setiger,2
B,2,0.580380928,0.564509409,0.145502625,0.343428832,0.930700757,1,1984,534,Hemitripterus.bolini,2
B,2,0.411263924,0.400231665,0.097134852,0.260773514,0.633630728,2,1987,534,Hemitripterus.bolini,2
B,2,0.264212988,0.254554495,0.067648933,0.154127081,0.419450901,3,1990,534,Hemitripterus.bolini,2
B,2,0.174172121,0.168010043,0.04872756,0.099923199,0.288715538,4,1993,534,Hemitripterus.bolini,2
B,2,0.109098051,0.10404408,0.034680773,0.058149374,0.187122724,5,1996,534,Hemitripterus.bolini,2
B,2,0.090190288,0.0864256,0.028585149,0.047508219,0.163570542,6,1999,534,Hemitripterus.bolini,2
B,2,0.112699062,0.106154996,0.036048653,0.06261395,0.201279291,7,2001,534,Hemitripterus.bolini,2
B,2,0.137265179,0.131596031,0.042521717,0.075268084,0.233957573,8,2003,534,Hemitripterus.bolini,2
B,2,0.123812146,0.117507827,0.040953806,0.063504874,0.215082739,9,2005,534,Hemitripterus.bolini,2
B,2,0.084175064,0.079317037,0.027589303,0.042645551,0.145393284,10,2007,534,Hemitripterus.bolini,2
B,2,0.119232214,0.11248954,0.040835562,0.06080125,0.222171721,11,2009,534,Hemitripterus.bolini,2
B,2,0.116410133,0.108559154,0.041681841,0.05810592,0.210117045,12,2011,534,Hemitripterus.bolini,2
B,2,0.185688976,0.177149793,0.064250621,0.095426885,0.339938718,13,2013,534,Hemitripterus.bolini,2
B,2,0.130105176,0.121354152,0.049080237,0.060655523,0.257885088,14,2015,534,Hemitripterus.bolini,2
B,2,0.000419455,0.000304956,0.000395295,7.44E-05,0.001419432,1,1984,534,Lycodes.brevipes,2
B,2,0.000662504,0.000489617,0.000599829,0.000125723,0.002248674,2,1987,534,Lycodes.brevipes,2
B,2,0.000546682,0.000427517,0.000434436,0.000114225,0.001587277,3,1990,534,Lycodes.brevipes,2
B,2,0.001243914,0.001053502,0.000781583,0.000389273,0.003278434,4,1993,534,Lycodes.brevipes,2
B,2,0.003461125,0.003093606,0.001633413,0.001372294,0.007617456,5,1996,534,Lycodes.brevipes,2
B,2,0.003610877,0.003210632,0.001634192,0.001447253,0.007694147,6,1999,534,Lycodes.brevipes,2
B,2,0.0019774,0.001751285,0.000997426,0.000718515,0.004538663,7,2001,534,Lycodes.brevipes,2
B,2,0.001469924,0.001268366,0.000832041,0.000477652,0.003610125,8,2003,534,Lycodes.brevipes,2
B,2,0.001059345,0.00095675,0.000520532,0.000399844,0.002305819,9,2005,534,Lycodes.brevipes,2
B,2,0.001478071,0.001318098,0.000737341,0.000544055,0.003306953,10,2007,534,Lycodes.brevipes,2
B,2,0.00076401,0.000641895,0.000481106,0.000207987,0.001965818,11,2009,534,Lycodes.brevipes,2
B,2,0.000419952,0.000339575,0.000290719,0.000112651,0.001144487,12,2011,534,Lycodes.brevipes,2
B,2,0.000742872,0.000578451,0.000608148,0.000165814,0.002381429,13,2013,534,Lycodes.brevipes,2
B,2,0.001194108,0.000967437,0.000903726,0.000307309,0.003397923,14,2015,534,Lycodes.brevipes,2
B,2,0.000407177,0.000337963,0.000265743,0.000106636,0.001104097,1,1984,534,Sebastes.babcocki,2
B,2,0.000720142,0.000621334,0.000411172,0.000222314,0.001728313,2,1987,534,Sebastes.babcocki,2
B,2,0.000844547,0.000703863,0.000528556,0.000239462,0.002331708,3,1990,534,Sebastes.babcocki,2
B,2,0.001038909,0.000861844,0.000692684,0.000281695,0.00290476,4,1993,534,Sebastes.babcocki,2
B,2,0.000952852,0.000796772,0.000666732,0.000257115,0.002494302,5,1996,534,Sebastes.babcocki,2
B,2,0.001224704,0.001040176,0.000867427,0.000339636,0.003142889,6,1999,534,Sebastes.babcocki,2
B,2,0.001586467,0.001361309,0.000894714,0.000509163,0.004030639,7,2001,534,Sebastes.babcocki,2
B,2,0.001773841,0.001520446,0.001094338,0.000600153,0.004893514,8,2003,534,Sebastes.babcocki,2
B,2,0.001997779,0.00173511,0.001094256,0.00063303,0.004569332,9,2005,534,Sebastes.babcocki,2
B,2,0.001877292,0.001628314,0.001012183,0.000589871,0.004594178,10,2007,534,Sebastes.babcocki,2
B,2,0.002047056,0.00179892,0.001184229,0.000654285,0.005106891,11,2009,534,Sebastes.babcocki,2
B,2,0.00202507,0.001695411,0.001276321,0.000544866,0.005408256,12,2011,534,Sebastes.babcocki,2
B,2,0.002772457,0.002327966,0.00181921,0.00079907,0.007657713,13,2013,534,Sebastes.babcocki,2
B,2,0.003544255,0.002880395,0.002422883,0.000927451,0.00961253,14,2015,534,Sebastes.babcocki,2
B,2,0.001705808,0.001324412,0.001363205,0.000351812,0.005115438,1,1984,534,Lycodes.palearis,2
B,2,0.002775636,0.002345462,0.001814742,0.00071621,0.007482198,2,1987,534,Lycodes.palearis,2
B,2,0.007940665,0.007147443,0.004028999,0.002734483,0.017817856,3,1990,534,Lycodes.palearis,2
B,2,0.012478308,0.01167522,0.004857345,0.005483048,0.02477735,4,1993,534,Lycodes.palearis,2
B,2,0.011173807,0.010386764,0.004573995,0.004706437,0.022209546,5,1996,534,Lycodes.palearis,2
B,2,0.014113919,0.013075337,0.005810434,0.006228451,0.027639619,6,1999,534,Lycodes.palearis,2
B,2,0.017768715,0.016077064,0.008272707,0.007127701,0.038177437,7,2001,534,Lycodes.palearis,2
B,2,0.024441044,0.021995743,0.010951078,0.009268209,0.050724697,8,2003,534,Lycodes.palearis,2
B,2,0.010239527,0.009182479,0.004518145,0.004275756,0.020995591,9,2005,534,Lycodes.palearis,2
B,2,0.005293782,0.004761811,0.002451537,0.002037285,0.011048098,10,2007,534,Lycodes.palearis,2
B,2,0.003586263,0.003132406,0.002051384,0.001144323,0.008434784,11,2009,534,Lycodes.palearis,2
B,2,0.004838524,0.004224006,0.002744341,0.001438438,0.012321926,12,2011,534,Lycodes.palearis,2
B,2,0.006907179,0.006025343,0.00407414,0.002094074,0.017247781,13,2013,534,Lycodes.palearis,2
